AAAA;TRIMESTRE;DEPARTAMENTO;PIB_COLOMBIA_ANUAL;PIB_COLOMBIA_TRIMESTRAL;PIB_DEPARTAMENTO_ANUAL;APORTE;PIB_DEPARTAMENTAL_TRIMESTRAL
2009;3;amazonas;612616.0;154000.0;469.91792106591987;0.0007670676591305482;118.12841950610442
2009;4;amazonas;612616.0;167000.0;469.91792106591987;0.0007670676591305482;128.10029907480154
2009;1;antioquia;612616.0;143000.0;85660.0106905345;0.13982659723307014;19995.20340432903
2009;2;antioquia;612616.0;149000.0;85660.0106905345;0.13982659723307014;20834.16298772745
2009;3;antioquia;612616.0;154000.0;85660.0106905345;0.13982659723307014;21533.295973892804
2009;4;antioquia;612616.0;167000.0;85660.0106905345;0.13982659723307014;23351.041737922715
2009;1;arauca;612616.0;143000.0;5768.307374302835;0.009415861443878116;1346.4681864745705
2009;2;arauca;612616.0;149000.0;5768.307374302835;0.009415861443878116;1402.9633551378392
2009;3;arauca;612616.0;154000.0;5768.307374302835;0.009415861443878116;1450.0426623572298
2009;4;arauca;612616.0;167000.0;5768.307374302835;0.009415861443878116;1572.4488611276454
2009;1;atlántico;612616.0;143000.0;26735.527670363914;0.04364157591438016;6240.745355756362
2009;2;atlántico;612616.0;149000.0;26735.527670363914;0.04364157591438016;6502.594811242643
2009;3;atlántico;612616.0;154000.0;26735.527670363914;0.04364157591438016;6720.802690814544
2009;4;atlántico;612616.0;167000.0;26735.527670363914;0.04364157591438016;7288.143177701486
2009;1;bogotá d.c.;612616.0;143000.0;161609.20423553154;0.2638018011862758;37723.657569637435
2009;2;bogotá d.c.;612616.0;149000.0;161609.20423553154;0.2638018011862758;39306.46837675509
2009;3;bogotá d.c.;612616.0;154000.0;161609.20423553154;0.2638018011862758;40625.47738268647
2009;4;bogotá d.c.;612616.0;167000.0;161609.20423553154;0.2638018011862758;44054.90079810806
2009;1;bolívar;612616.0;143000.0;22106.628084404685;0.03608561984082147;5160.24363723747
2009;2;bolívar;612616.0;149000.0;22106.628084404685;0.03608561984082147;5376.757356282399
2009;3;bolívar;612616.0;154000.0;22106.628084404685;0.03608561984082147;5557.185455486506
2009;4;bolívar;612616.0;167000.0;22106.628084404685;0.03608561984082147;6026.298513417185
2009;1;boyacá;612616.0;143000.0;16725.606538892807;0.02730194206304244;3904.1777150150688
2009;2;boyacá;612616.0;149000.0;16725.606538892807;0.02730194206304244;4067.9893673933234
2009;3;boyacá;612616.0;154000.0;16725.606538892807;0.02730194206304244;4204.499077708536
2009;4;boyacá;612616.0;167000.0;16725.606538892807;0.02730194206304244;4559.424324528087
2009;1;caldas;612616.0;143000.0;10424.105841816947;0.017015725743070614;2433.248781259098
2009;2;caldas;612616.0;149000.0;10424.105841816947;0.017015725743070614;2535.3431357175214
2009;3;caldas;612616.0;154000.0;10424.105841816947;0.017015725743070614;2620.4217644328746
2009;4;caldas;612616.0;167000.0;10424.105841816947;0.017015725743070614;2841.6261990927924
2009;1;caquetá;612616.0;143000.0;2543.6996539814345;0.004152192652463263;593.7635493022466
2009;2;caquetá;612616.0;149000.0;2543.6996539814345;0.004152192652463263;618.6767052170262
2009;3;caquetá;612616.0;154000.0;2543.6996539814345;0.004152192652463263;639.4376684793425
2009;4;caquetá;612616.0;167000.0;2543.6996539814345;0.004152192652463263;693.416172961365
2009;1;casanare;612616.0;143000.0;9261.194363337961;0.015117454267172195;2161.795960205624
2009;2;casanare;612616.0;149000.0;9261.194363337961;0.015117454267172195;2252.500685808657
2009;3;casanare;612616.0;154000.0;9261.194363337961;0.015117454267172195;2328.087957144518
2009;4;casanare;612616.0;167000.0;9261.194363337961;0.015117454267172195;2524.6148626177564
2009;1;cauca;612616.0;143000.0;9839.773150700252;0.016061893830230115;2296.8508177229064
2009;2;cauca;612616.0;149000.0;9839.773150700252;0.016061893830230115;2393.222180704287
2009;3;cauca;612616.0;154000.0;9839.773150700252;0.016061893830230115;2473.5316498554375
2009;4;cauca;612616.0;167000.0;9839.773150700252;0.016061893830230115;2682.336269648429
2009;1;cesar;612616.0;143000.0;11134.524450427596;0.01817537323613421;2599.0783727671924
2009;2;cesar;612616.0;149000.0;11134.524450427596;0.01817537323613421;2708.1306121839975
2009;3;cesar;612616.0;154000.0;11134.524450427596;0.01817537323613421;2799.0074783646687
2009;4;cesar;612616.0;167000.0;11134.524450427596;0.01817537323613421;3035.2873304344134
2009;1;chocó;612616.0;143000.0;3135.561964988735;0.005118315494516524;731.919115715863
2009;2;chocó;612616.0;149000.0;3135.561964988735;0.005118315494516524;762.6290086829621
2009;3;chocó;612616.0;154000.0;3135.561964988735;0.005118315494516524;788.2205861555448
2009;4;chocó;612616.0;167000.0;3135.561964988735;0.005118315494516524;854.7586875842595
2009;1;córdoba;612616.0;143000.0;11377.390547613604;0.018571814232102336;2655.769435190634
2009;2;córdoba;612616.0;149000.0;11377.390547613604;0.018571814232102336;2767.200320583248
2009;3;córdoba;612616.0;154000.0;11377.390547613604;0.018571814232102336;2860.05939174376
2009;4;córdoba;612616.0;167000.0;11377.390547613604;0.018571814232102336;3101.49297676109
2009;1;cundinamarca;612616.0;143000.0;36255.88471610737;0.059182072809243265;8463.036411721787
2009;2;cundinamarca;612616.0;149000.0;36255.88471610737;0.059182072809243265;8818.128848577246
2009;3;cundinamarca;612616.0;154000.0;36255.88471610737;0.059182072809243265;9114.039212623462
2009;4;cundinamarca;612616.0;167000.0;36255.88471610737;0.059182072809243265;9883.406159143626
2009;1;guainía;612616.0;143000.0;245.69968550978024;0.00040106638662682696;57.35249328763626
2009;2;guainía;612616.0;149000.0;245.69968550978024;0.00040106638662682696;59.75889160739722
2009;3;guainía;612616.0;154000.0;245.69968550978024;0.00040106638662682696;61.764223540531354
2009;4;guainía;612616.0;167000.0;245.69968550978024;0.00040106638662682696;66.9780865666801
2009;1;guaviare;612616.0;143000.0;555.9412140344283;0.0009074872579795962;129.77067789108227
2009;2;guaviare;612616.0;149000.0;555.9412140344283;0.0009074872579795962;135.21560143895985
2009;3;guaviare;612616.0;154000.0;555.9412140344283;0.0009074872579795962;139.75303772885783
2009;4;guaviare;612616.0;167000.0;555.9412140344283;0.0009074872579795962;151.55037208259256
2009;1;huila;612616.0;143000.0;11104.999199800037;0.01812717787292535;2592.186435828325
2009;2;huila;612616.0;149000.0;11104.999199800037;0.01812717787292535;2700.9495030658773
2009;3;huila;612616.0;154000.0;11104.999199800037;0.01812717787292535;2791.5853924305043
2009;4;huila;612616.0;167000.0;11104.999199800037;0.01812717787292535;3027.2387047785337
2009;1;la guajira;612616.0;143000.0;7447.419513363011;0.012156749927137082;1738.4152395806027
2009;2;la guajira;612616.0;149000.0;7447.419513363011;0.012156749927137082;1811.3557391434251
2009;3;la guajira;612616.0;154000.0;7447.419513363011;0.012156749927137082;1872.1394887791107
2009;4;la guajira;612616.0;167000.0;7447.419513363011;0.012156749927137082;2030.1772378318926
2009;1;magdalena;612616.0;143000.0;8833.217406023727;0.014418848685022473;2061.8953619582135
2009;2;magdalena;612616.0;149000.0;8833.217406023727;0.014418848685022473;2148.4084540683484
2009;3;magdalena;612616.0;154000.0;8833.217406023727;0.014418848685022473;2220.502697493461
2009;4;magdalena;612616.0;167000.0;8833.217406023727;0.014418848685022473;2407.947730398753
2009;1;meta;612616.0;143000.0;16992.009863654894;0.027736803909226813;3966.362959019434
2009;2;meta;612616.0;149000.0;16992.009863654894;0.027736803909226813;4132.783782474795
2009;3;meta;612616.0;154000.0;16992.009863654894;0.027736803909226813;4271.467802020929
2009;4;meta;612616.0;167000.0;16992.009863654894;0.027736803909226813;4632.046252840878
2009;1;nariño;612616.0;143000.0;9238.670555310358;0.015080687666189519;2156.5383362651014
2009;2;nariño;612616.0;149000.0;9238.670555310358;0.015080687666189519;2247.022462262238
2009;3;nariño;612616.0;154000.0;9238.670555310358;0.015080687666189519;2322.425900593186
2009;4;nariño;612616.0;167000.0;9238.670555310358;0.015080687666189519;2518.4748402536497
2009;1;norte de santander;612616.0;143000.0;10587.107645698461;0.017281800745815423;2471.2975066516055
2009;2;norte de santander;612616.0;149000.0;10587.107645698461;0.017281800745815423;2574.988311126498
2009;3;norte de santander;612616.0;154000.0;10587.107645698461;0.017281800745815423;2661.397314855575
2009;4;norte de santander;612616.0;167000.0;10587.107645698461;0.017281800745815423;2886.0607245511756
2009;1;putumayo;612616.0;143000.0;2482.038823732687;0.0040515409713959265;579.3703589096175
2009;2;putumayo;612616.0;149000.0;2482.038823732687;0.0040515409713959265;603.679604737993
2009;3;putumayo;612616.0;154000.0;2482.038823732687;0.0040515409713959265;623.9373095949727
